id,latent_0,latent_1,latent_2,latent_3,latent_4
2WmhLajVHFRFdOcD07a1sa,-1.3185723,-0.85858357,1.26799,0.6914923,0.9229701
41UC0IpPTszBkTiy5GcFvq,0.5780424,0.5469351,0.45572177,1.5642208,-1.6090219
6WzEffLEDRsWCFJSXix4Nm,0.024158582,-0.3838844,0.37813017,-0.83728456,1.4199007
007Z7pObmX2BEnKJRC1ZtZ,-1.0899215,-0.6926936,1.4988729,1.1043364,0.62051123
6hUCaUKus4rXLlMsJqgAhP,-0.25179872,2.448028,0.30735898,0.8169902,-1.1448761
5Zhpw0qZya9rrklFvSkc2s,-0.4754426,-0.813553,1.005331,-0.37035057,0.66269433
0tHba89eoKOSQgd7WUzJv6,0.66041374,-1.2362972,-0.38600314,-0.016169328,0.1596887
0yI8MIMLYM9fruSnsVt8iM,-2.197537,-0.49910802,-0.1391174,0.014785445,0.67919886
7hu4jX4fMyEMVRuNlVi8XQ,1.0415353,-1.9047782,0.8691998,0.053785823,-1.1508925
7cT9Qx79FpDP2iJPpiOVOF,2.4865937,1.7564551,1.4901098,-1.0100346,-1.4114008
2bbkAbhdSQbqlRDUaWVq8o,0.3837996,-0.44358313,0.88863885,1.4298948,-2.1437275
4jDC4nORGYK08g1fSETe8m,0.605318,0.07810128,-0.98905313,-0.24914004,-0.6888297
2cVjpvqtTE0bEITb4iANc5,-1.2296488,-1.166843,0.5219291,0.7055088,0.21820763
7LYl2xSOA9SEfnFAGcU2jV,0.30013648,0.62609166,-0.022639204,-0.47069985,-0.49559933
2mMQFumTaHcwMZsiNE57Um,0.07866663,0.54187495,-1.2133436,1.1555445,-0.40848526
6k71NlTnn41Vk7RJX7CSbY,0.9526948,0.7875339,-0.49715307,0.59082204,0.33927956
4xigPf2sigSPmuFH3qCelB,-0.4843765,0.07664109,0.76834184,1.1920004,-0.7237491
100eDEmpWV5YGVCqHI0leU,-0.40871805,-0.073802195,0.7535696,0.12398203,0.4250407
4lJNen4SMTIJMahALc3DcB,0.33282042,-0.8114043,0.9920366,0.027197681,-1.7266771
0HCDvbGNsigLpkzCDwpKVr,-0.0027598278,0.18248615,-0.49049363,0.22986868,0.091938965
6Dma0t0hOe6Bd6u5YRKF3n,-0.83191156,-0.20139897,-1.1068002,1.5483743,-0.7336572
2VDTgXwf3F6kcpX4HI0BKy,0.6765043,0.077635035,2.126815,0.4484786,0.38119522
3j4lctlzJqDLNZjTLmc9CV,-0.21722847,0.15678266,0.5966008,0.9956193,-0.71789795
4TlbZgqxhJ6uN3tpVyjw90,1.0527666,0.053761262,0.8391676,-0.04645894,-0.22976977
2JkIIF3s5qNhPtaJN4ojjp,0.55300885,0.6844746,-0.41084594,-0.21315666,0.5234507
2qPUnoasNe4Ep43emVXEig,0.10580338,-0.8667992,-0.59725547,-0.73960555,-1.7215046
3XBkODqsvR77c9hRtszvk8,0.3069123,1.8809229,1.0827109,-2.328747,1.7704165
0rcDFdi19NtKf9NbHxr0k9,0.13472241,-0.8770464,-0.15322618,1.1540962,-0.18266045
4zccSzwPyONcfwzBUt8vLd,-0.28427714,-1.1253577,-0.9805509,0.40031046,0.2753291
3W6PmtGTyLwWBWUYplSWHT,1.2275708,1.2175359,-0.18163203,0.017224979,-0.5737066
34sxylPJvXX86OD4mtvGcl,0.7347955,2.4374785,-0.87432706,-0.59096426,-0.956347
7K5dzhGda2vRTaAWYI3hrb,-0.01818093,1.1525713,-0.78670913,-0.06713109,0.5363461
543bCW2ruMPmxUBWirQ3MR,-1.2360767,-0.2510742,0.40291792,0.9533493,2.0942814
2DW2elUaFSBpsos3kh8dxZ,-0.7447781,-0.036892366,-0.13176669,0.9110609,0.053851593
0wmo7GEgMiiwH3pDx889YX,-0.5712658,0.9989208,0.0056165634,-0.16420633,0.27755183
1NlOT7oXt8ONXMRDp0ThTd,-0.122045465,-1.1718264,-0.37990606,0.037267715,0.65005213
0vUGuyzF239s47XrxhTkl4,1.1016017,-1.2598225,-1.3164734,-0.53897727,-0.16973098
5YHi8bxAdfoieWdFC2u313,0.43421715,-0.6823327,-0.78963643,0.2630163,-0.2771853
4LPBDKQSW8GA1hItuBDvLO,0.20228884,1.2873507,-0.18843994,1.5503135,0.5034915
2fpT9soPoAVPmH4ueoRuOG,-1.0551039,1.1322968,0.40624934,1.475268,0.19797254
5OPVqrGIeApluCWv3i6lmt,-0.43020526,0.38364017,-1.0760785,-1.5317062,-1.4125774
25aILFxnXgrzUpr0iDx8Sl,0.44867826,0.35810316,-0.057884388,0.84608537,0.054426447
0z5Y3BPCfAtZEshaaaJtW7,-1.5200403,-0.8914065,-0.017784666,-1.0018107,-0.33553287
5joAu2FsNHJzOxs66mQndE,-0.16100605,1.2643033,-0.9040648,-0.06660803,0.8348034
4ve6dUZKNx7xh3grnzDP9T,0.26970753,0.251424,-0.4209438,0.9977641,0.44527322
4NzAlfPMEzyxgxGMD7HETT,1.7679646,-0.6537818,-1.1262587,-0.19541553,-2.06695
1YIeYqJ7d56LCYbzQGNOtL,0.02977819,-0.032111146,-0.6208299,1.7770576,-0.3913696
4nDp4HOto7RL6t0Ja7fxoT,-0.9020113,0.36509675,-0.6384958,0.036867518,-0.7918924
2MpsbN6roewSKnqJkdHwju,0.608371,-0.25715488,-0.31427667,-0.032203995,0.11962713
7fNfAPzgGGJOuVUeV7nz34,-1.2297412,-1.2707039,2.2793055,0.35657513,-1.4608119
6p7YTkZTZYKALUjY3RBUhF,-1.503818,0.43363965,-1.7317047,0.082911715,0.39660555
1QgkHSEKOj5h7ovZAFY526,0.0037592067,0.034899216,0.9512257,-0.5905959,-0.36200958
1NR5WbWl0t7igERR2yXAm0,-0.12839696,0.75740534,-0.8201191,1.3147013,0.7760577
5QbKGA6DwdQP611p4gXsAP,-0.1570692,1.3207161,0.71603763,0.6714802,-1.3001381
5maZxvRlStWiR7mtxdg9SW,-0.79424953,0.659283,0.7753422,0.67177325,-0.38115582
3045fb9YLKYjlRq8398U3G,0.0019252696,-0.3670085,-0.36682165,-1.9056007,-1.0257438
0azC730Exh71aQlOt9Zj3y,-0.26279002,1.2950188,-0.29832578,-0.13217992,-0.8543771
1meLrtnNaF0ycoIUNWArXF,1.8989674,-1.3618532,-0.22986054,-0.8856189,0.2264214
3ZV6Ry07586w52Wy1cLbLL,1.1821507,0.32555577,-0.19837339,-0.60821366,-0.30022803
3VyxvhpCUNVTvPO2B46lsa,0.27210715,-0.21361732,0.28713155,-0.6792055,-0.85525537
2MNUjJQ9rhoCqFtWYLT3ke,-1.5334057,-0.9771003,-0.075114384,0.18532948,-0.5746274
1ssmjAYSU5PbmsjLq5yrNH,1.4076647,0.4617762,0.35739556,-0.21322298,-0.77825415
1rugsN4XXMLMCpotcMY49K,0.011802534,-1.4741464,1.1009909,0.15594903,0.18256077
5ICyj2GYxjYWjw4F8YRf8S,-1.0570577,-0.65225524,0.16216443,1.0221617,1.3213159
4OLVK3kktkdLPp8dDgoCtb,1.671752,0.52549696,-0.6734643,0.71319544,-1.6439952
5TqBAOIBe0bQA0spNdcG3k,0.48453906,-0.636327,-0.40871042,0.030604286,0.018172633
4VJ7mnW4wjjIgPBM6KWvPu,-0.84083456,0.48762107,-0.26665726,-1.9815334,-1.5422845
6B7DAxhl3fRBPu9YuJN5PB,1.3730595,-1.401184,-0.86067766,0.17436287,-0.86707366
0VFXJrXtfuX2iqlnXpl4zD,-1.8308518,1.4063784,1.1013789,-0.14566226,0.44982433
0rHJxNaQRMGK6Y4TUx3xRO,0.9123895,1.801234,-0.45673174,1.3886908,0.026751611
0f7mB3kPKQ2cS8wEJ4Cciw,-0.63395727,1.8052384,-0.32253888,1.0325459,0.8591249
2BysX1CIcrQuY7b97Z6Nzo,-1.4710041,1.0393466,-0.24266234,-1.0221263,-0.14722896
1Vn1ra2mM7qec8NSs2Cw58,0.37696475,-1.0958219,-1.9922322,-1.2328924,0.1130945
7Fa5UNizycSms5jP3SQD3F,0.09707731,1.2892,0.45531055,-0.25011083,1.0562606
2of5xn0GU0TdFneR1saRLH,-1.2159581,0.17637971,0.341104,0.18383828,-0.21270531
45XhKYRRkyeqoW3teSOkCM,-1.1817665,2.865348,-0.9166759,-0.16529949,2.2764127
1jYiIOC5d6soxkJP81fxq2,0.26400018,0.7406307,0.036583193,0.9636652,0.13233347
3M2ONLc0fOcM7Y0SvRwTCL,1.3256868,0.47318512,0.8624977,2.206306,-0.3524555
2G60ShHRZZhqxSKbZTWdOh,-0.14511049,-1.5368065,1.2462686,0.08881724,-0.0149647575
7ynCQo1KpBOyTdTdAnjSLZ,-2.3807297,2.108046,-1.4235443,1.1211811,0.38485143
66qlqxhEMpSHOzjRK4il0b,0.88540906,0.15723898,-1.4447312,0.8551403,-0.925156
0FE9t6xYkqWXU2ahLh6D8X,-0.02648855,-1.3194286,0.25768203,0.4731675,2.1171982
3QcpM2CWz1k0tEKAXsEQRw,0.48314893,-0.4081544,-1.0858026,-0.7375657,0.13644089
0txSLhKx4aqf7kEAlluHfh,0.42832804,0.1786359,0.80611664,-0.59204704,-0.84425056
4HDjFCRjGKhgdr3NoMWhiM,0.4245004,0.5304425,-0.7906339,0.47317013,-1.3628131
1kqQw8q8LIc6xTSnSdvxtX,2.5437984,-0.2729841,0.7948676,-1.4403677,-1.3887755
1TfYhhCqsYQ4M5ycifWLcR,0.14697592,1.7025893,0.60410196,-1.9964175,-0.15620178
1XpYodsD36XN7ygcdF7mJJ,-0.84932387,0.47925413,-0.20507745,-0.9695766,0.2747356
4RnCPWlBsY7oUDdyruod7Y,-1.6590093,0.7916629,-1.5117923,1.7546562,-0.14210813
5Ukzlujip1Slqka5OY82YS,0.58544767,1.7904673,-0.52427036,-0.93125355,0.50863737
0obzwoGjXdORtAwYWZ9s53,-0.3578606,1.9033145,-1.2412015,-0.8520314,-0.4167772
0ygAYQQy7bfDN6gH640bbl,0.26350805,0.8390246,-0.32241455,-0.5721214,-0.14300218
4z1O25cq9g2kuJemmUxc21,-0.31862548,-1.8622143,-0.34496683,-0.48122597,-1.1071177
0pJfsPQesJyCnR5XWZyvj9,1.0052102,-0.85412157,0.7558938,-0.22929686,0.531395
4ucfQOYOe1Jz5KqCfpGobp,0.59331375,0.61501914,-1.1147689,0.69652694,-0.2811455
5ubHAQtKuFfiG4FXfLP804,-0.94303536,0.09602342,1.2694881,0.13549526,-0.3202901
5KL4iZkCTZyXl7KnHgfVDj,1.9493623,-0.32098162,-0.8536055,1.9613712,0.8744028
0Tel1fmuCxEFV6wBLXsEdk,0.5395772,-0.32774147,-0.45519778,-0.20723668,-0.76067
0SuG9kyzGRpDqrCWtgD6Lq,0.16038482,1.7921727,-0.48487914,-0.07905852,0.121982105
7iBSkXB0pTvZasOLf0Qxk9,0.25180563,-1.1499267,0.07923113,-1.4303507,-0.098802045
4bcgRbGeq4IejesjsiHyTH,-1.1182065,-0.8336778,0.70840985,-0.010200012,-1.2972271
4mT5mVFaU7trA3UdbGqfB9,-0.78087807,0.38716638,0.71715856,0.35274383,-0.5413755
3YPiRYIUFlcQ0aaLGmeswS,1.7771436,-1.3175509,-0.36496985,0.76870936,-2.4776351
3lIVx6FZktOSpoAHcQt9Eg,1.177375,-3.1378956,-0.059232123,0.21832998,0.46157518
0LNSX5PMUSw60RWly2TY9K,-0.1051675,1.7643455,-0.055591837,-0.43882194,0.94873023
4s6ZHa2AWEROf3wOMLEWzc,-1.9931456,0.7200698,1.6504993,-0.22480449,-0.9428982
5H7CwzYZ60e7w69tX4ivQN,-1.6180487,-1.0524335,-0.35699072,-0.21077631,-1.2391462
5X6TnKT37TaSDkFm0598Uo,-0.94681925,3.045844,0.7203825,-2.046872,-1.9003576
1lyNFzcCl9kXCof6GV32fV,1.2296288,1.1959524,1.0642,0.87329274,-0.69763637
5jfhpZ3xWlb5934oiAFsl1,-0.36057878,0.74724513,-1.8142438,-2.1473851,-0.2002354
7Aols0HyqQ4lt6Z1uTCTaT,-0.82709485,-1.361483,0.5918535,0.37366724,-1.642422
6nkK58VX9hFzjo8RNezDzI,0.59228927,0.57362133,0.55203223,-0.6843927,0.7482028
0tEcSP5F6BP04gleb2hRnj,-0.6945928,0.81152016,0.20481184,-0.30575776,-0.9358192
6eu26UisJ9lisp5P9vhWvo,1.7849368,-1.8627181,0.15973638,-0.08018791,-1.3863484
1AybRTJCshiN32F5O3R1p7,-0.4862131,1.1728003,-1.7359006,0.57756156,0.4371512
7AZiZMup0bLK5f4A2jRMpP,-0.38616878,-0.9069523,-1.0595689,-0.6390705,0.017667547
3dKxYPmxWWlTQOW0KqB3Mr,0.086706765,-0.25528914,1.0362762,-0.6536326,-0.39516935
3vchM8RVoYP2rAb9NcaaMR,-2.3993325,0.051604684,2.0809634,0.28856444,0.3462428
6D0fvExFSikB40tvLqsgZt,-0.8850395,0.57860434,-0.8310632,0.23002554,0.119834125
0gqMQw64atwm0xBvrL0OGp,-0.8888991,0.61765707,-1.0658562,0.024269562,0.7958957
3HAmxFfRKMQsfysmkqoEFk,-0.89325315,0.6194894,-0.3839082,0.5793037,0.76112777
1VdZ0vKfR5jneCmWIUAMxK,0.6982893,-1.0634121,-0.06621742,-0.08135501,-0.08086786
51Be0m3caz9EourH3LIHvY,1.0319209,-0.17722675,0.48347676,-0.03541446,0.9214137
7fVR8piTfS8dhqSzph50qB,0.12554203,-0.3101136,0.65121603,0.677127,-2.0637548
3OXzT07QntlOQEZRGtJ73b,0.20911278,-0.11570259,1.1333007,-2.1293795,-1.6996155
3bZTspAdEUAKc2M1Sle125,1.3974963,1.0996274,0.28323007,-1.0991042,-0.7246264
2sKgjO8vxk7znTpwNAptaW,0.4898702,-0.16173702,0.65331817,-0.87791586,-0.9500342
2aMkInuJrM9arjA8dpQJqC,-1.2887383,0.4079672,-0.5107938,-0.9760572,-0.043156575
6j6pSj2RdGxtnOhxHsWqQZ,-0.094918184,-1.0212799,0.16875601,0.43318576,0.94657147
53Pgsvu3qSYO2aXt5J2vcL,-1.0776261,0.35537815,-0.9763343,-2.1421785,1.9050835
2DCeRqdQkjtihpsv79TAJh,1.9632895,1.6104767,-0.7511048,0.7490413,-0.051188365
4mQCOxLRPvVGjsfKpOBSlN,0.3144255,-1.5879358,0.94606984,0.23494942,-0.102484494
1NvOOkafczKxO5YXRR01ax,-0.6914174,1.7950269,0.15662354,-1.1441891,1.0550815
6ClgRiBrI34nriHR1w8HkD,0.44038925,0.03241893,-1.8892297,0.042816706,2.155408
0SCl9wwpHKhscJzcWj961I,-1.4399956,-0.6606542,0.41007376,-0.8273967,1.2307552
4Q8FWSkCluGKZHRhb33vkX,1.0414652,-1.1384706,-0.872713,0.124079525,0.49122807
3RjLYZMpTfY5BkBUhxHTQs,-1.0137767,0.031273346,0.4127112,0.6887909,0.47454768
031bSt2vTkFcN9ZyjEpsbL,1.1522757,-0.7123463,0.5141778,0.658726,0.7615004
3TuOjbz3UTIswhyI6mhOQq,-0.92640305,0.18218929,0.6445556,-0.96818113,0.2828198
080i4mq0OomZQCVSx8Gv8L,-0.69822085,-0.42636284,0.048488185,-0.4836758,0.072792895
1oFHOMSdejdPyrt6m6mJHp,0.7853606,0.22110891,0.43425333,0.5236777,-1.4842716
0p1UFijyEwsVZL3MoUTB9e,0.70119554,0.47070938,-0.45718837,-0.3279976,-1.2884687
7KICjrBFo7UExs8PdaRear,0.63765895,0.41515496,1.3165002,1.5371295,0.14085165
7BGk9zcE6nn8IqfuWVp1g6,0.92865366,-1.913188,-0.44453928,-1.1531743,-1.1933424
5pkzqnAUrErMbfPziEVMQ8,1.3730568,-0.6666769,-1.5676339,0.39467472,0.20268829
2NLslwBrej0U7rK8JfG8ne,3.1002975,0.38666287,1.610105,0.5139967,-0.64906806
3jRQOHbWQUWIPSLOcdOvF0,0.64176714,0.26741025,1.2803009,0.511074,0.15240285
2FtODdMaymGKIEwO7zOGM1,2.7461298,-1.8265291,-0.87756985,1.7641761,0.29263666
25qfFpoGhk9Njgu5nl36sS,0.0097454805,0.93774384,0.566474,-0.7910039,0.21019332
2oxM8K1cYoMmSjOw2kcWrY,0.43815014,0.29890588,-0.89054376,-0.5905118,1.3207089
3uqez7AQId9NZ15UF9QW9M,-0.27050796,0.46482295,-0.77813184,2.0577617,-0.31409633
6MowG7MRVgPfGlCMsXKMJ2,-0.80416745,-0.52866006,1.7571799,0.73760194,0.62285835
25R5Tdr4K7ENb6umHzdCXn,-0.38018918,-1.0256819,0.3217492,-1.2143738,-0.9453797
1CGFyZ5fSRo0DhIJOLdHVM,0.853788,3.1913962,1.3498425,0.13802364,0.33863702
73Mfgc0HTZeNCoNrDI46sJ,-2.0594404,-1.4156206,0.1456454,-1.9307057,0.23179671
1yvMUkIOTeUNtNWlWRgANS,-1.9080262,0.0092834635,-0.7035757,-0.80409706,1.6790199
3S4px9f4lceWdKf0gWciFu,0.6438343,0.058841117,-0.7705809,0.66099834,0.7433044
4Vw3UGCAUQetVTmNdh6W5d,0.34915584,0.423243,-0.59376395,1.2016442,0.64976335
2dMmMkZ7SEqFbzTJx4DijY,-0.753222,1.3686874,-0.41664058,-0.3935889,-2.658434
7LNAzNyUgpZklrVCVwg70i,-0.00404888,-0.8905683,1.232162,1.3750837,-1.3031572
4YUfY5mexUui2Lo9y5agMf,-0.37232503,0.2130115,0.5841341,-0.78241503,0.0338082
22iKiimk9wEJWdHlKdtFsA,-1.228275,-0.7723564,0.985498,-2.1072547,-0.29305875
3Wmti6IwvJ2aKeTm9YrZO7,0.81713694,1.4328545,1.5539426,-0.38182017,-0.4949139
2ONIJ40u0Attbm3miIIpNO,0.23648326,-0.5131921,0.4033976,0.24177179,0.2731946
7xHWNBFm6ObGEQPaUxHuKO,0.44970772,-0.34330788,0.5615155,-0.12616046,-1.7098331
3kikZxz3Sg6lwG72ZLssIL,-0.17813645,-0.19197434,-1.5655446,-0.9342563,-0.4900076
6LUOMjoORvAkdhBYvESO46,-1.1714706,-1.0027342,1.1232446,-0.22774395,1.7982091
5rVElqSBdfsDALQfc7z2ZQ,-0.73163337,-0.9517464,-0.46124914,-1.165024,-0.280794
5DET60fn3RK36r6qc934tb,-0.059407193,0.34789255,1.2351583,0.122990504,-0.8639594
6bLopGnirdrilrpdVB6Um1,-0.48420647,-0.19225775,-0.3228152,1.1334982,-0.1044268
3GY0d8nSV1bNRe24rEzrPa,-2.309016,0.34274632,-0.36814365,-1.3918912,0.2688626
0uZz6ssncJZVCq1cdUtbhZ,1.4951409,-1.171741,-0.39191216,1.382426,1.1232709
43nCsZO5kXQQViaxi6Fw19,-0.29360393,1.4898354,0.1506891,-1.977826,0.99724865
42dRQDJEb6dhf8YvnJlPEg,-0.032877106,-2.0316987,-1.4491212,1.4765483,-1.5301621
3SWnuM9ARV4t9lEuhDYVi5,-0.4202924,-0.9570435,-0.03168443,-0.2972021,-0.28670582
1DgxaJjcFWFtF4qLzikCwF,-0.1803793,1.0694678,1.6366688,1.6859595,-0.5907903
5iQGPkqM7s8id4H7gPWgsd,-0.81120896,1.084789,-1.789204,0.87375665,1.2700697
1A8DpCIimQB9bOunU43ezj,1.1142501,0.18354103,1.2662727,0.15424775,-0.36240757
1Fg46JadAkJ9ugw7mSBUSN,-0.22298174,-0.19886765,0.38834146,-0.62507355,-0.51664066
2LKlHBPHxLG5ArAXfF148n,2.0488973,0.16472274,-0.07621948,0.4614565,-0.6815364
66hayvUbTotekKU3H4ta1f,1.1113425,-0.20229986,-0.7056242,-0.250149,-0.2600549
32OlwWuMpZ6b0aN2RZOeMS,0.23686156,0.14705941,-0.0854119,-0.88211775,1.3345219
3apqZ2U8Bw46ofAFiRWhBg,-0.42668092,-0.5855013,1.1155782,0.30900413,-0.36194813
62F7DnonQncJUyFXd1Tobr,-1.214022,-1.3600242,0.4976209,1.0902432,-0.030776085
09ts3GnICqYEU5PkQCpJK3,-0.6290135,-0.3494237,-0.9492265,0.5394225,1.230347
1W6wxOOYyJyyok8fqYSZ3m,1.4929705,1.0892056,-0.21056017,-1.1754801,1.3827764
5lNuqFVMca4vPupY10cH0J,-0.73543346,-0.04439795,-1.0559068,-0.7999909,-0.16831535
45hdBpMeqTxfp5M849L3Vy,-0.3830377,2.4972262,1.2502948,1.3068861,-0.092268735
4Z6YruMINNspGet1gQyYlK,1.7184573,0.4722322,-0.3810876,0.7839682,-0.7117531
1z6WtY7X4HQJvzxC4UgkSf,-0.6645567,-0.69909805,-0.03676915,0.36686093,-1.7774359
42qh86p7TLXyumxSHn65kc,1.1363972,-0.22309318,0.5981135,1.6802299,1.7684442
6JoIs4XLvBgjZOkKnyuPPv,-0.097287714,0.17858392,-0.33791003,0.15176713,1.7558995
3axkNosdVQLZiq1HakuGhc,-1.1164153,-0.95069927,1.1480428,-0.32794318,-0.3152728
6Vv9wMxIc6OKRluQefy441,-2.9165142,0.10170358,0.2943358,0.74408114,-0.032100506
7cvkXf3AwPGT041PyOi5VX,-1.0939523,0.34497643,-0.95998615,1.3930959,-0.16537267
76KTeba6u3LfBL4EsCZaTe,1.2763056,0.7954073,-0.436909,-0.052623212,0.037837557
7msV2z3y899aSVTithAkFn,0.67156416,0.11767474,0.3198005,-0.9688191,-0.32643375
1pzJboOZaDNwshBnOlNh3a,0.47895977,0.5370818,-0.7463408,1.2171004,0.60704195
3FPUFltTjg6ClUL2wr9ux6,0.008482453,0.44968832,-1.4761448,0.6177579,0.97119933
1uXbwHHfgsXcUKfSZw5ZJ0,2.5517573,-0.4624268,0.37912378,-0.990819,-0.5537392
3lBRNqXjPp2j3JMTCXDTNO,-0.031008556,0.5149447,0.23642811,-0.5891495,1.0667009
6QFgpUiLoXlmYDjbe0tjyP,1.7650535,0.7065301,0.610351,-0.0028069513,-0.98526883
64Tp4KN5U5rtqrasP5a7FH,-1.6496831,1.4398602,-0.72739184,-0.08472174,-1.547957
2XNbZvHZOUaYKy7vjY60x2,-0.50014716,-0.28057924,0.5722553,-0.22698988,-0.00083932234
2YzmfPLqUx5CJOaw5ThsBV,-0.99453044,0.15632689,0.41708612,0.6886138,-1.0978978
72GBvm75IHjawz11FCcDma,-0.32118392,-0.5793261,1.4211842,-0.049840078,-0.9101674
47fnaPAnLl0PT1MtZ6cAGy,-0.7338611,1.0316553,0.26994276,-0.2817827,-1.7168828
615grL2EMuqovqJYRTUqlm,0.1215029,0.28834555,0.5441034,0.25850964,0.953323
6ukL0nBya2QxsSvIrhVh7a,-1.3052044,0.51917416,0.13750768,-1.4470221,0.22875905
5UBkYDu7Ta8WYpxCR3f6qI,0.71346873,-0.56047076,-0.90550506,-0.70819634,0.9484087
1OqWtaR6mRr4Oju4phYnkD,-3.3938577,0.5973476,-0.10032077,-0.8991728,-0.117085576
3kNjfUhTUvz5Bfgkb5HWZE,0.21911472,-0.54283744,0.6105413,0.28973508,0.11595798
7lm7n47NaYmumPkSbvIrR3,-1.1469495,-0.80101514,-0.163621,1.6283146,0.35436475
3Ipd80rhAHP7AOuzUoHgta,0.17221697,1.1465293,0.18624392,1.49393,-0.67029935
5eOxOLqrZ77SOrxzEahtKa,0.21135294,0.82974184,0.5156829,-0.44373122,-1.0833606
4FMpRaAkaLY1tnXFFoeMJP,-0.11898974,1.0039507,-1.6338563,-0.8377169,0.9807111
3P4DpxVvK9q70ufyDi14cW,-0.6325498,0.80682117,0.69524413,-0.4273522,-0.7319926
0OfrBiySlmFatKS8UxyhDg,0.40847388,-0.8526119,0.11520666,0.94305134,-0.30325434
62mDj2Pc9DsedNTDu4T9wj,-0.06225756,0.5662019,-0.057285007,-0.77200043,-0.653531
7nkol0eojsP7GohP1yg9jw,-1.7207627,-0.6270704,0.8273849,-1.7085279,-1.068503
79xLo1XZq7HSrEt3It3JHJ,0.8870845,-0.21288761,1.8480678,0.5088405,-0.94704765
0ILEnJtqVXZZ5zyH12YIIc,0.60342854,-0.8478156,0.8152332,-0.26364365,-0.41193455
3Pa4V8AcqoA0WlHCZPdC2L,-0.26914212,1.3267314,-0.8608732,-0.21488723,1.911022
404GPbjHWEf6OZUm42HVGq,1.2423303,1.6601574,0.4327445,1.3079255,-0.13536337
6wgd5YSXnBv3GUDuweBpgT,0.48153123,-0.4071357,-0.47927934,-0.6675006,0.23197322
47kYSzjCXiwVLWQ1Xx1pFV,0.9444806,-0.14945716,-0.48824376,-0.89004844,0.8703042
3FOLJf6oZIT8m2cwKNSgUY,1.4158292,-0.92431957,0.8970594,1.1765088,1.126224
3uQJ68fewPL2f4s6iujuCg,0.4374656,-2.0052397,0.627322,0.53924334,0.8453983
4AQrCuKO2JSHRTf3NTiKzz,-0.08024653,-0.10889853,0.45773762,-0.84246683,-0.167756
4PNZiYwjenHPekL8jIIoR3,-0.20082462,0.48640728,1.1928093,0.02161774,-0.91399544
3A0qAlyJWWrcvH0ftjxZzg,-0.65741235,0.41823485,0.8491043,1.1289282,-1.804578
6sAxbhifwLAlrVCIGlLCgf,0.744832,0.0542209,0.6906673,0.043932304,0.60259914
4Q6CO1iFHTvFBLUdZQR9Zf,0.25515172,1.0252224,0.74050975,-0.7090455,1.6419369
1b1dDegHBCBs6lstUan9SY,-1.2623495,-1.1998583,-0.23913154,-0.1347343,-0.17742945
5X8nM4RLWoQ3HTlokbBrnE,0.8423251,-1.2485738,1.052644,0.6122733,-0.022000654
0xec5U5rd8L9CT5HhVLAC5,-0.7412462,-0.5985805,1.6928825,-0.70506793,-0.46402466
7IRGcAJhN6qovmRE6qkYli,-0.6315699,-0.47836834,1.636393,0.42931628,1.2468069
1V2FoVGznX8EabubNYRHH4,-0.24055989,0.520746,-1.9422126,0.10164258,1.4862704
6vD8AJpmFN7M01w9VB7wD8,0.83643705,-2.3389537,1.015439,-0.38241845,0.6368216
4nvMSX3PJ65H4K53dgtVxF,0.045503963,0.22959751,-0.5250271,-0.9732321,0.5173245
6VZgJvjrvjEEoWkYhh0h6f,-0.3985332,-2.0625222,2.7207322,-1.5658001,-0.24954988
5N6FkRmXctHhZpCIr26dI3,-0.8986897,-0.31745723,2.3719234,-0.103264906,-0.4546403
2qzUpSVI4NnPyWxbXwumTj,-1.2756736,0.032768346,1.5045142,0.40485966,1.0561004
6X0ckYf2gqzITrpptUoRPs,0.898382,1.5182835,1.0462812,-1.1340431,1.5895516
038kavjqUaGIYZL5lYocvX,-0.5030985,0.8062945,-0.9242768,1.7429719,-1.2481788
5ZpjODX6OH1xZs3AOewTO6,-1.1579481,0.81635946,0.44668567,0.9175357,0.8869846
1KAhsLqLYiqCZ1G8ljKDtB,-0.6932756,0.64202017,0.43597677,0.8863949,-0.071288005
249c7UYQRwLb8tUykq8IwX,-1.0097438,0.7823322,-0.6656027,0.7237218,-1.6312171
4KTU5aa5s547f1JF5DImhF,0.40536064,0.576774,0.1529105,-1.6046637,-1.0825051
7GfhZZq8plOVTeqsDMbftc,0.29608285,0.9822007,-0.6715792,0.44457707,0.5412206
1a8051h021Rfl01OhAjjV6,0.41984132,-1.1685553,-0.12207246,-1.8065355,-1.8315307
6jT85s2dZ55HBqjXYi2rfI,0.6109926,0.099347465,-0.48930815,-0.6516882,-0.012200815
3KnLHwhRhJGuQM822JVSoI,0.73637277,-0.20834875,-0.6039959,1.206723,1.1316779
1LhMopPAallLeaeNutqbgS,0.6672756,-0.5764852,0.7238891,1.1218735,0.2931587
1A3HUsPzNcHSpZdNIGH1oH,-1.0640372,-1.1652688,-1.171193,-0.44159204,0.2081657
7Bt9Bkeyo0Ch7SEhyMxtVf,0.91817695,0.027460478,-1.5313679,0.5238987,1.1153568
3mNfKVgSiejiZYmFRVjNbQ,0.52497065,-1.5651767,0.7584531,0.51331353,-0.9104853
6GZLkw95zCwYmLEFMcFBmh,-0.23160331,-0.36338925,0.34721088,0.9519006,-0.50394905
7uyUXNyOEJUkYV3LbcHeow,1.0968714,-0.5712924,0.27398294,-1.1347133,-1.3326123
